C13;999;T;G8;6;G8S0;6;M3;2023-06-09
C13;999;T;G8;6;G8S0;6;M3;2023-03-17
C13;999;T;G8;6;G8S0;6;M3;2023-04-21
C13;999;T;G8;6;G8S0;6;M3;2023-05-26
C13;999;T;G8;6;G8S0;6;M3;2023-04-07
C13;999;T;G8;6;G8S0;6;M3;2023-04-14
C13;999;T;G8;6;G8S0;6;M3;2023-03-03
C13;999;T;G8;6;G8S0;6;M3;2023-05-12
C13;999;T;G8;6;G8S0;6;M3;2023-05-05
C13;999;T;G8;6;G8S0;6;M3;2023-06-02
C13;999;T;G8;6;G8S0;6;M3;2023-03-31
C13;999;T;G8;6;G8S0;6;M3;2023-03-24
C13;999;T;G8;6;G8S0;6;M3;2023-03-10
C13;999;T;G8;6;G8S0;6;M3;2023-04-28
C13;999;T;G8;6;G8S0;6;M3;2023-05-19
C13;999;T;G1;6;G1S0;6;M3;2023-05-26
C13;999;T;G1;6;G1S0;6;M3;2023-03-24
C13;999;T;G1;6;G1S0;6;M3;2023-03-10
C13;999;T;G1;6;G1S0;6;M3;2023-04-28
C13;999;T;G1;6;G1S0;6;M3;2023-05-12
C13;999;T;G1;6;G1S0;6;M3;2023-05-19
C13;999;T;G1;6;G1S0;6;M3;2023-06-09
C13;999;T;G1;6;G1S0;6;M3;2023-03-31
C13;999;T;G1;6;G1S0;6;M3;2023-03-17
C13;999;T;G1;6;G1S0;6;M3;2023-04-21
C13;999;T;G1;6;G1S0;6;M3;2023-04-07
C13;999;T;G1;6;G1S0;6;M3;2023-04-14
C13;999;T;G1;6;G1S0;6;M3;2023-06-16
C13;999;T;G1;6;G1S0;6;M3;2023-05-05
C13;999;T;G1;6;G1S0;6;M3;2023-06-02
C18;999;M;G4;6;G4S0;6;M6;2023-03-02
C17;999;M;G4;6;G4S0;6;M6;2023-03-15
C18;999;M;G4;6;G4S0;6;M6;2023-03-09
C18;999;M;G4;6;G4S0;6;M6;2023-03-23
C17;999;M;G4;6;G4S0;6;M6;2023-03-22
C17;999;M;G4;6;G4S0;6;M6;2023-03-01
C18;999;M;G4;6;G4S0;6;M6;2023-03-16
C17;999;M;G4;6;G4S0;6;M6;2023-03-08
C3;999;M;G4;6;G4S0;6;M4;2023-04-04
C5;999;T;G4;6;G4S0;6;M4;2023-04-05
C4;999;M;G4;6;G4S0;6;M4;2023-04-05
C5;999;T;G4;6;G4S0;6;M4;2023-03-29
C3;999;M;G4;6;G4S0;6;M4;2023-03-28
C3;999;M;G4;6;G4S0;6;M4;2023-04-11
C3;999;M;G4;6;G4S0;6;M4;2023-02-28
C3;999;M;G4;6;G4S0;6;M4;2023-03-07
C4;999;M;G4;6;G4S0;6;M4;2023-03-29
C3;999;M;G4;6;G4S0;6;M4;2023-03-21
C5;999;T;G4;6;G4S0;6;M4;2023-04-12
C4;999;M;G4;6;G4S0;6;M4;2023-04-12
C3;999;M;G4;6;G4S0;6;M4;2023-03-14
C18;999;M;G8;6;G8S0;6;M6;2023-03-02
C17;999;M;G8;6;G8S0;6;M6;2023-03-22
C17;999;M;G8;6;G8S0;6;M6;2023-03-01
C17;999;M;G8;6;G8S0;6;M6;2023-03-15
C17;999;M;G8;6;G8S0;6;M6;2023-03-08
C18;999;M;G8;6;G8S0;6;M6;2023-03-09
C18;999;M;G8;6;G8S0;6;M6;2023-03-23
C18;999;M;G8;6;G8S0;6;M6;2023-03-16
C11;999;T;G4;6;G4S0;6;M5;2023-03-08
C12;999;T;G4;6;G4S0;6;M5;2023-03-22
C11;999;T;G4;6;G4S0;6;M5;2023-03-15
C11;999;T;G4;6;G4S0;6;M5;2023-03-01
C9;6;T;G5;6;G5S0;6;M7;2023-04-25
C2;13;T;G5;6;G5S0;6;M7;2023-03-28
C6;13;T;G5;6;G5S0;6;M7;2023-05-09
C2;13;T;G5;6;G5S0;6;M7;2023-04-11
C2;13;T;G5;6;G5S0;6;M7;2023-03-21
C6;13;T;G5;6;G5S0;6;M7;2023-05-02
C10;6;N;G5;6;G5S0;6;M7;2023-05-09
C9;6;T;G5;6;G5S0;6;M7;2023-03-14
C1;6;T;G5;6;G5S0;6;M7;2023-03-07
C2;13;T;G5;6;G5S0;6;M7;2023-04-04
C2;13;T;G5;6;G5S0;6;M7;2023-04-18
C8;999;T;G2;6;G2S0;6;M2;2023-03-06
C8;999;T;G2;6;G2S0;6;M2;2023-03-20
C7;999;T;G2;6;G2S0;6;M2;2023-02-27
C7;999;T;G2;6;G2S0;6;M2;2023-03-13
C17;999;M;G1;6;G1S0;6;M6;2023-03-15
C18;999;M;G1;6;G1S0;6;M6;2023-03-16
C17;999;M;G1;6;G1S0;6;M6;2023-03-22
C18;999;M;G1;6;G1S0;6;M6;2023-03-23
C17;999;M;G1;6;G1S0;6;M6;2023-03-29
C17;999;M;G1;6;G1S0;6;M6;2023-03-08
C18;999;M;G1;6;G1S0;6;M6;2023-03-09
C18;999;M;G1;6;G1S0;6;M6;2023-03-30
C7;999;T;G3;6;G3S0;6;M2;2023-04-03
C8;999;T;G3;6;G3S0;6;M2;2023-03-20
C8;999;T;G3;6;G3S0;6;M2;2023-04-10
C7;999;T;G3;6;G3S0;6;M2;2023-03-27
C3;999;M;G8;6;G8S0;6;M4;2023-03-07
C4;999;M;G8;6;G8S0;6;M4;2023-04-05
C4;999;M;G8;6;G8S0;6;M4;2023-03-29
C5;999;T;G8;6;G8S0;6;M4;2023-04-12
C3;999;M;G8;6;G8S0;6;M4;2023-03-28
C3;999;M;G8;6;G8S0;6;M4;2023-04-11
C5;999;T;G8;6;G8S0;6;M4;2023-04-05
C5;999;T;G8;6;G8S0;6;M4;2023-03-29
C3;999;M;G8;6;G8S0;6;M4;2023-03-21
C3;999;M;G8;6;G8S0;6;M4;2023-02-28
C4;999;M;G8;6;G8S0;6;M4;2023-04-12
C3;999;M;G8;6;G8S0;6;M4;2023-03-14
C3;999;M;G8;6;G8S0;6;M4;2023-04-04
C12;999;T;G8;6;G8S0;6;M5;2023-03-01
C11;999;T;G8;6;G8S0;6;M5;2023-03-22
C11;999;T;G8;6;G8S0;6;M5;2023-03-08
C11;999;T;G8;6;G8S0;6;M5;2023-03-15
C5;999;T;G1;6;G1S0;6;M4;2023-04-19
C3;999;M;G1;6;G1S0;6;M4;2023-04-11
C4;999;M;G1;6;G1S0;6;M4;2023-04-19
C5;999;T;G1;6;G1S0;6;M4;2023-04-05
C3;999;M;G1;6;G1S0;6;M4;2023-03-21
C4;999;M;G1;6;G1S0;6;M4;2023-04-12
C3;999;M;G1;6;G1S0;6;M4;2023-04-04
C3;999;M;G1;6;G1S0;6;M4;2023-04-18
C3;999;M;G1;6;G1S0;6;M4;2023-03-07
C3;999;M;G1;6;G1S0;6;M4;2023-03-28
C4;999;M;G1;6;G1S0;6;M4;2023-04-05
C3;999;M;G1;6;G1S0;6;M4;2023-03-14
C5;999;T;G1;6;G1S0;6;M4;2023-04-12
C7;999;T;G6;6;G6S0;6;M2;2023-03-06
C7;999;T;G6;6;G6S0;6;M2;2023-02-20
C8;999;T;G6;6;G6S0;6;M2;2023-02-27
C8;999;T;G6;6;G6S0;6;M2;2023-03-13
C11;999;T;G1;6;G1S0;6;M5;2023-03-15
C12;999;T;G1;6;G1S0;6;M5;2023-03-08
C12;999;T;G1;6;G1S0;6;M5;2023-03-29
C12;999;T;G1;6;G1S0;6;M5;2023-03-22
C7;999;T;G7;6;G7S0;6;M2;2023-04-03
C7;999;T;G7;6;G7S0;6;M2;2023-03-20
C8;999;T;G7;6;G7S0;6;M2;2023-03-13
C7;999;T;G7;6;G7S0;6;M2;2023-03-27
C16;999;T;G4;6;G4S0;6;M1;2023-03-09
C14;999;T;G4;6;G4S0;6;M1;2023-03-02
C15;999;T;G4;6;G4S0;6;M1;2023-03-16
C16;999;T;G8;6;G8S0;6;M1;2023-03-02
C14;999;T;G8;6;G8S0;6;M1;2023-03-09
C15;999;T;G8;6;G8S0;6;M1;2023-03-16
C13;999;T;G3;6;G3S0;6;M3;2023-03-31
C13;999;T;G3;6;G3S0;6;M3;2023-03-24
C13;999;T;G3;6;G3S0;6;M3;2023-04-21
C13;999;T;G3;6;G3S0;6;M3;2023-04-28
C13;999;T;G3;6;G3S0;6;M3;2023-06-30
C13;999;T;G3;6;G3S0;6;M3;2023-05-19
C13;999;T;G3;6;G3S0;6;M3;2023-05-12
C13;999;T;G3;6;G3S0;6;M3;2023-06-23
C13;999;T;G3;6;G3S0;6;M3;2023-05-26
C13;999;T;G3;6;G3S0;6;M3;2023-04-07
C13;999;T;G3;6;G3S0;6;M3;2023-04-14
C13;999;T;G3;6;G3S0;6;M3;2023-06-16
C13;999;T;G3;6;G3S0;6;M3;2023-05-05
C13;999;T;G3;6;G3S0;6;M3;2023-06-02
C13;999;T;G3;6;G3S0;6;M3;2023-06-09
C13;999;T;G2;6;G2S0;6;M3;2023-04-07
C13;999;T;G2;6;G2S0;6;M3;2023-04-14
C13;999;T;G2;6;G2S0;6;M3;2023-03-03
C13;999;T;G2;6;G2S0;6;M3;2023-05-12
C13;999;T;G2;6;G2S0;6;M3;2023-05-05
C13;999;T;G2;6;G2S0;6;M3;2023-06-02
C13;999;T;G2;6;G2S0;6;M3;2023-05-26
C13;999;T;G2;6;G2S0;6;M3;2023-03-24
C13;999;T;G2;6;G2S0;6;M3;2023-04-21
C13;999;T;G2;6;G2S0;6;M3;2023-03-10
C13;999;T;G2;6;G2S0;6;M3;2023-04-28
C13;999;T;G2;6;G2S0;6;M3;2023-05-19
C13;999;T;G2;6;G2S0;6;M3;2023-06-09
C13;999;T;G2;6;G2S0;6;M3;2023-03-31
C13;999;T;G2;6;G2S0;6;M3;2023-03-17
C10;6;N;G4;6;G4S0;6;M7;2023-05-23
C2;13;T;G4;6;G4S0;6;M7;2023-05-23
C9;6;T;G4;6;G4S0;6;M7;2023-04-18
C6;13;T;G4;6;G4S0;6;M7;2023-03-07
C9;6;T;G4;6;G4S0;6;M7;2023-05-02
